"doi","name","url","subjects","match"
"10.25504/FAIRsharing.8pjgwx","PLEXdb","http://www.plexdb.org/","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.17r4y2","BuG@Sbase","http://bugs.sgul.ac.uk/bugsbase/","c(""Life Science"", ""Comparative Genomics"")","Life Science"
"10.25504/FAIRsharing.dvwz21","GWASdb","http://jjwanglab.org/gwasdb","c(""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.a1rp4c","MetaBase - The wiki-database of biological databases","http://www.Metabase.net","Life Science","Life Science"
"10.25504/FAIRsharing.j7esqq","GeneDB","http://www.genedb.org/","Life Science","Life Science"
"10.25504/FAIRsharing.c1bjep","HOmo sapiens transcription factor COmprehensive MOdel COllection","https://hocomoco11.autosome.org/","Life Science","Life Science"
"10.25504/FAIRsharing.1x53qk","WikiPathways","https://wikipathways.org","c(""Life Science"", ""Metabolomics"")","Life Science"
"10.25504/FAIRsharing.1ety1h","GeneSigDB: a manually curated database and resource for analysis of gene expression signatures","http://www.genesigdb.org","Life Science","Life Science"
"10.25504/FAIRsharing.s8vrb1","Apo and Holo structures DataBase","http://ahdb.ee.ncku.edu.tw/","Life Science","Life Science"
"10.25504/FAIRsharing.yxrs8t","MethylomeDB","http://habanero.mssm.edu/methylomedb/index.html","Life Science","Life Science"
"10.25504/FAIRsharing.d8bfx4","Bitter Compounds Database","http://bitterdb.agri.huji.ac.il/bitterdb/dbbitter.php","c(""Molecular biology"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.tw7vf","Human Disease-Related Viral Integration Sites","http://www.bioinfo.org/drvis/index.php","Biomedical Science",NA
"10.25504/FAIRsharing.ja9cdq","Statistical Torsional Angles Potentials of NMR Refinement Database","http://psb.kobic.re.kr/stap/refinement/","c(""Statistics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.fyqk5z","Gene3D","http://gene3d.biochem.ucl.ac.uk","Life Science","Life Science"
"10.25504/FAIRsharing.5pfx4r","miRNEST","http://mirnest.amu.edu.pl","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.aqb4ne","CUBE-DB","http://epsf.bmad.bii.a-star.edu.sg/cube/db/html/home.html","Life Science","Life Science"
"10.25504/FAIRsharing.dzr6rp","Database of Differentially Expressed Proteins in Human Cancer","https://www.scbit.org/dbdepc3/index.php","Proteomics",NA
"10.25504/FAIRsharing.hgrpah","NRG-CING","http://nmr.cmbi.ru.nl/NRG-CING","Biology",NA
"10.25504/FAIRsharing.tber4e","Human Integrated Pathway Database","http://hipathdb.kobic.re.kr","Life Science","Life Science"
"10.25504/FAIRsharing.wrvze3","FlyBase","http://flybase.org/","c(""Functional Genomics"", ""Anatomy"", ""Molecular biology"", ""Genomics"", ""Bioinformatics"", ""Genetics"", ""Life Science"", ""Molecular Genetics"", ""Comparative Genomics"")","Life Science"
"10.25504/FAIRsharing.f21e5v","DataBase of Transcriptional Start Sites","http://dbtss.hgc.jp","Life Science","Life Science"
"10.25504/FAIRsharing.3jp2e5","Prokaryotic Glycoproteins Database","http://crdd.osdd.net/raghava/proglycprot","c(""Life Science"", ""Glycomics"")","Life Science"
"10.25504/FAIRsharing.cnwx8c","UNITE","https://unite.ut.ee/index.php","c(""Metagenomics"", ""Genomics"", ""Bioinformatics"", ""Taxonomy"", ""Ecology"", ""Biodiversity"")",NA
"10.25504/FAIRsharing.9k7at4","Aspergillus Genome Database","http://www.aspgd.org","Life Science","Life Science"
"10.25504/FAIRsharing.6yw6cp","PANGAEA - Data Publisher for Earth and Environmental Science","https://www.pangaea.de","c(""Fisheries Science"", ""Environmental Science"", ""Paleontology"", ""Geophysics"", ""Chemistry"", ""Ecology"", ""Biodiversity"", ""Earth Science"", ""Atmospheric Science"", ""Agriculture"", ""Life Science"", ""Freshwater Science"", ""Oceanography"", ""Biology"")","Life Science"
"10.25504/FAIRsharing.ezp87","mycoCLAP","http://mycoCLAP.fungalgenomics.ca","Life Science","Life Science"
"10.25504/FAIRsharing.bv0zjz","Mimotope Database","http://immunet.cn/mimodb","Life Science","Life Science"
"10.25504/FAIRsharing.tc6df8","Pocketome: an encyclopedia of small-molecule binding sites in 4D","http://pocketome.org","Life Science","Life Science"
"10.25504/FAIRsharing.f1m3bb","Dragon Antimicrobial Peptide Database","http://apps.sanbi.ac.za/dampd/","Life Science","Life Science"
"10.25504/FAIRsharing.990a1b","Autism Knowledgebase","http://autismkb.cbi.pku.edu.cn/","Biomedical Science",NA
"10.25504/FAIRsharing.7xkx69","Mechanism, Annotation and Classification in Enzymes","http://www.ebi.ac.uk/thornton-srv/databases/MACiE","Life Science","Life Science"
"10.25504/FAIRsharing.evfe2s","Database of Aligned Ribosomal Complexes","http://darcsite.genzentrum.lmu.de/darc/","Life Science","Life Science"
"10.25504/FAIRsharing.1ex4pm","MAPPER-2","http://genome.ufl.edu/mapperdb","Life Science","Life Science"
"10.25504/FAIRsharing.jskz3k","Plantmetabolomics.org","http://www.plantmetabolomics.org","Life Science","Life Science"
"10.25504/FAIRsharing.940ayh","Model Organism Protein Expression Database","http://moped.proteinspire.org","c(""Proteomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.qf46ys","The Human OligoGenome Resource: A Database for Customized Targeted Resequencing Covering the Human Genome","http://oligogenome.stanford.edu/","character(0)",NA
"10.25504/FAIRsharing.dj8nt8","European Nucleotide Archive","http://www.ebi.ac.uk/ena","c(""Functional Genomics"", ""Metagenomics"", ""Genomics"", ""Bioinformatics"", ""Data Management"", ""Biodiversity"", ""Transcriptomics"")",NA
"10.25504/FAIRsharing.4APEVR","Global Project Management System Tuberculosis Transportal","https://tbindia.indiancst.com/GPMSTBTransportal/","c(""Medicine"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.pp1Jtx","EMODnet Biology","http://www.emodnet-biology.eu/","c(""Environmental Science"", ""Geography"", ""Geophysics"", ""Taxonomy"", ""Chemistry"", ""Marine Biology"", ""Biodiversity"", ""Earth Science"", ""Oceanography"")",NA
"10.25504/FAIRsharing.v0hbjs","Encyclopedia of DNA Elements at UCSC","http://genome.ucsc.edu/ENCODE/","Life Science","Life Science"
"10.25504/FAIRsharing.9af33c","Dimensions","https://www.dimensions.ai/","c(""Informatics"", ""Materials Engineering"", ""Clinical Studies"", ""Public Health"", ""Health Science"", ""Chemistry"", ""Psychology"", ""Mathematics"", ""Computer Science"", ""Subject Agnostic"", ""Physics"", ""Biology"")",NA
"10.25504/FAIRsharing.48ZQkn","Integrated Marine Information System","http://www.vliz.be/en/integrated-marine-information-system","c(""Environmental Science"", ""Taxonomy"", ""Marine Biology"", ""Biodiversity"", ""Earth Science"", ""Oceanography"")",NA
NA,"Level-1 and Atmosphere Archive & Distribution System","https://ladsweb.modaps.eosdis.nasa.gov/","c(""Earth Science"", ""Atmospheric Science"", ""Oceanography"")",NA
"10.25504/FAIRsharing.sbnhkq","DRSC/TRiP Functional Genomics Resources & DRSC-BTRR","http://www.flyrnai.org/","Life Science","Life Science"
NA,"METASPACE","https://metaspace2020.eu/","c(""Molecular biology"", ""Metabolomics"", ""Cell Biology"")",NA
"10.25504/FAIRsharing.e28v7g","IPD-IMGT/HLA - Human Leukocyte Antigen Sequence Database","https://www.ebi.ac.uk/ipd/imgt/hla/","c(""Immunogenetics"", ""Immunology"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.en9npn","The Barcode of Life Data Systems","https://www.boldsystems.org/","c(""Bioinformatics"", ""Taxonomy"", ""Biodiversity"", ""Life Science"")","Life Science"
NA,"LifeWatch ERIC. Biodiversity and Ecosystem Virtual Research Environments (BER_VREs)","https://www.lifewatch.eu/catalogue-of-virtual-labs/","c(""Bioinformatics"", ""Taxonomy"", ""Biodiversity"")",NA
NA,"CETAF Registry of Collections","https://cetaf.org/explore/search-by-collections/","c(""Taxonomy"", ""Biodiversity"")",NA
NA,"Global Long-term Experiments Network Metadata Portal","https://glten.org/","c(""Farming Systems Research"", ""Soil Science"", ""Agronomy"", ""Agriculture"")",NA
"10.25504/FAIRsharing.zx1td8","WormBase","http://www.wormbase.org/","c(""Anatomy"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.7a4bbd","Viral Host Range database","https://viralhostrangedb.pasteur.cloud/","c(""Data Integration"", ""Virology"", ""Medical Virology"")",NA
"10.25504/FAIRsharing.f91518","GlobalFungi","https://globalfungi.com/","Ecology",NA
"10.25504/FAIRsharing.43d414","antibiotics & Secondary Metabolite Shell Database","https://antismash-db.secondarymetabolites.org/","Microbiology",NA
"10.25504/FAIRsharing.f4992f","National Oceanic and Atmospheric Administration OneStop","https://data.noaa.gov/onestop/","c(""Environmental Science"", ""Geophysics"", ""Meteorology"", ""Oceanography"")",NA
"10.25504/FAIRsharing.11efab","YeastIP","http://genome.jouy.inra.fr/yeastip/","c(""Taxonomy"", ""Genetics"", ""Phylogeny"", ""Microbial Genetics"")",NA
"10.25504/FAIRsharing.db1dae","OAFlux","http://oaflux.whoi.edu/","c(""Meteorology"", ""Earth Science"", ""Atmospheric Science"", ""Oceanography"")",NA
"10.25504/FAIRsharing.41a4e4","WormQTL","https://www.wormqtl.org/xqtl_panacea/molgenis.do?select=Home","c(""Life Science"", ""Biology"")","Life Science"
"10.25504/FAIRsharing.1ef98c","BCL-2 Database","https://bcl2db.lyon.inserm.fr/BCL2DB/","Life Science","Life Science"
NA,"GLUES Geoportal","http://geoportal-glues.ufz.de/","c(""Economics"", ""Environmental Science"", ""Meteorology"", ""Biodiversity"", ""Earth Science"", ""Agriculture"", ""Water Management"")",NA
"10.25504/FAIRsharing.b9st5p","Conserved Domain Database","https://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml","Life Science","Life Science"
"10.25504/FAIRsharing.adbb53","Open Energy Data Initiative","https://data.openei.org/","c(""Functional Materials Research"", ""Thermodynamics"", ""Energy Engineering"", ""Chemistry"", ""Thermal Technology"", ""Physics"", ""Power Engineering"")",NA
"10.25504/FAIRsharing.6b644d","National Alliance for Water Innovation Water Data Analysis and Management System","https://nawi.openei.org/home","c(""Energy Engineering"", ""Earth Science"", ""Water Management"", ""Water Research"")",NA
"10.25504/FAIRsharing.6erywc","Experimental data repository for KInetic MOdels of biological SYStems","http://www.kimosys.org","c(""Life Science"", ""Metabolomics"")","Life Science"
"10.25504/FAIRsharing.83bf78","LEAFDATA","http://www.leafdata.org/","c(""Botany"", ""Bioinformatics"", ""Genetics"", ""Plant Anatomy"", ""Plant Genetics"")",NA
"10.25504/FAIRsharing.mrfyxv","Haeckaliens","http://www.gabygmartins.info/research/haeckaliens","c(""Embryology"", ""Life Science"")","Life Science"
NA,"Civil Aircraft for the Regular Investigation of the atmosphere Based on an Instrument Container","http://www.caribic-atmospheric.com/Home.php","c(""Environmental Science"", ""Geology"", ""Earth Science"", ""Atmospheric Science"")",NA
"10.25504/FAIRsharing.h5epxm","Daphnia Water Flea Genome Database","http://wfleabase.org/","c(""Genetics"", ""Ecology"", ""Computational Biology"", ""Life Science"")","Life Science"
NA,"AmeriFlux","https://ameriflux.lbl.gov/","c(""Environmental Science"", ""Forest Management"", ""Atmospheric Science"", ""Ecosystem Science"")",NA
"10.25504/FAIRsharing.yfk79s","Fluxdata","https://fluxnet.org/","c(""Environmental Science"", ""Earth Science"")",NA
"10.25504/FAIRsharing.qvxhb1","VBASE2","http://www.vbase2.org","Life Science","Life Science"
"10.25504/FAIRsharing.3hrbfr","Automatic molecular interaction predictions","http://biodev.extra.cea.fr/interoporc/","Life Science","Life Science"
"10.25504/FAIRsharing.eca8fd","Cancer Drug Interactions","https://cancer-druginteractions.org/","c(""Drug Discovery"", ""Drug Development"", ""Biomedical Science"")",NA
"10.25504/FAIRsharing.UiP2kL","Therapeutic Structural Antibody Database","http://opig.stats.ox.ac.uk/webapps/newsabdab/therasabdab","c(""Biotherapeutics"", ""Structural Biology"")",NA
NA,"World Data Center for Geomagnetism, Kyoto","http://wdc.kugi.kyoto-u.ac.jp/index.html","c(""Astrophysics and Astronomy"", ""Earth Science"")",NA
"10.25504/FAIRsharing.FnkS1A","Drug Database for Inborn Errors of Metabolism","http://ddiem.phenomebrowser.net/","c(""Biomedical Science"", ""Biology"")",NA
"10.25504/FAIRsharing.snAELz","National Space Science Data Center","http://www.nssdc.ac.cn/eng/index.html","c(""Astrophysics and Astronomy"", ""Natural Science"", ""Earth Science"", ""Physics"")",NA
"10.25504/FAIRsharing.zaa7w","HumanCyc","https://www.humancyc.org/","c(""Endocrinology"", ""Life Science"", ""Systems Biology"")","Life Science"
"10.25504/FAIRsharing.911dc7","LncBook","https://bigd.big.ac.cn/lncbook/index","Omics",NA
"10.25504/FAIRsharing.eef384","Alternative Fuels Data Center","https://afdc.energy.gov/","c(""Energy Engineering"", ""Ecology"", ""Earth Science"")",NA
"10.25504/FAIRsharing.83wDfe","Ag Data Commons","https://data.nal.usda.gov/","c(""Farming Systems Research"", ""Agroecology"", ""Soil Science"", ""Botany"", ""Economics"", ""Environmental Science"", ""Engineering Science"", ""Genomics"", ""Health Science"", ""Data Management"", ""Animal Husbandry"", ""Entomology"", ""Agricultural Engineering"", ""Rural and Agricultural Sociology"", ""Agronomy"", ""Agriculture"", ""Life Science"", ""Nutritional Science"", ""Jurisprudence"", ""Physics"", ""Biology"", ""Hydrology"", ""Data Visualization"", ""Pathology"")","Life Science"
"10.25504/FAIRsharing.QP9j57","Domain Interaction Graph Guided ExploreR","https://exbio.wzw.tum.de/digger/","c(""Functional Genomics"", ""Genetics"", ""Molecular Genetics"", ""Systems Biology"")",NA
"10.25504/FAIRsharing.2t35ja","RCSB Protein Data Bank","https://www.rcsb.org/","c(""Virology"", ""Life Science"", ""Biomedical Science"", ""Epidemiology"")","Life Science"
"10.25504/FAIRsharing.v4mara","Data Sharing for Demographic Research","http://dsdr.icpsr.umich.edu/","c(""Demographics"", ""Social Science"", ""Population Dynamics"", ""Data Management"")",NA
"10.25504/FAIRsharing.H3pwqc","RNA Atlas of Structure Probing","http://rasp.zhanglab.net","c(""Genomics"", ""Life Science"", ""Comparative Genomics"")","Life Science"
"10.25504/FAIRsharing.rj3kj5","Eukaryotic Linear Motifs","http://elm.eu.org","Life Science","Life Science"
"10.25504/FAIRsharing.ctdss6","VertNet","http://www.vertnet.org/","c(""Biodiversity"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.fYFurb","PeanutBase","https://peanutbase.org/","c(""Genomics"", ""Agriculture"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.72j8ph","Parkinson's Disease Biomarkers Program Data Management Resource","https://pdbp.ninds.nih.gov/","c(""Biomedical Science"", ""Preclinical Studies"")",NA
"10.25504/FAIRsharing.2wb6fv","The ribosomal RNA operon copy number database","http://rrndb.umms.med.umich.edu/","c(""Phylogenetics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.pda11d","Integrated resource of protein families, domains and functional sites","https://www.ebi.ac.uk/interpro","c(""Bioinformatics"", ""Biology"")",NA
"10.25504/FAIRsharing.ekzmjp","modMine","http://intermine.modencode.org/","Life Science","Life Science"
"10.25504/FAIRsharing.bcjrnq","Physiome Model Repository","https://models.physiomeproject.org","c(""Mathematics"", ""Life Science"", ""Physiology"", ""Biomedical Science"", ""Systems Biology"")","Life Science"
"10.25504/FAIRsharing.df2105","BioImage Informatics Index","https://biii.eu/","Computational Biology",NA
"10.25504/FAIRsharing.yknezb","DataCite Repository","https://search.datacite.org/","Subject Agnostic",NA
NA,"UNdata","http://data.un.org/","c(""Public Finance"", ""Environmental Science"", ""Demographics"", ""Criminology"", ""Energy Engineering"", ""Health Science"", ""Global Health"", ""Agriculture"", ""Developmental Biology"")",NA
"10.25504/FAIRsharing.Mkl9RR","Ontology Lookup Service","https://www.ebi.ac.uk/ols/index","c(""Life Science"", ""Ontology and Terminology"", ""Data Visualization"")","Life Science"
"10.25504/FAIRsharing.LdoU1I","International Mouse Phenotyping Consortium","https://www.mousephenotype.org/","c(""Functional Genomics"", ""Phenomics"")",NA
NA,"Geochemistry of Rocks of the Oceans and Continents","https://georoc.eu/","c(""Geochemistry"", ""Geology"", ""Natural Science"", ""Earth Science"")",NA
"10.25504/FAIRsharing.ed5b45","Coral Reef Information System","https://www.coris.noaa.gov/","Marine Biology",NA
NA,"Canadian VirusSeq Data Portal","https://virusseq-dataportal.ca/","c(""Genomics"", ""Virology"")",NA
"10.25504/FAIRsharing.q9VUYM","BBMRI-ERIC Directory","https://directory.bbmri-eric.eu/","c(""Health Science"", ""Life Science"", ""Human Biology"")","Life Science"
"10.25504/FAIRsharing.ne6jza","zfishbook","http://www.zfishbook.org","c(""Anatomy"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.7JCjD0","Metabolic Atlas","https://metabolicatlas.org/","c(""Metagenomics"", ""Clinical Chemistry"", ""Metabolomics"", ""Synthetic Biology"", ""Systems Biology"")",NA
"10.25504/FAIRsharing.65yfxp","Protein Circular Dichroism Data Bank","http://pcddb.cryst.bbk.ac.uk","c(""Proteomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.ws7cgw","Influenza Research Database","http://www.fludb.org","c(""Genomics"", ""Proteomics"", ""Virology"", ""Biomedical Science"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.910c39","GenitoUrinary Development Molecular Anatomy Project","https://gudmap.org","c(""Molecular biology"", ""Genomics"", ""Developmental Biology"", ""Cell Biology"")",NA
"10.25504/FAIRsharing.f778c3","Open Government Data Platform India","https://data.gov.in/","c(""Economics"", ""Forest Management"", ""Demographics"", ""Culture"", ""Energy Engineering"", ""Humanities and Social Science"", ""Urban Planning"", ""Telecommunication Engineering"", ""Global Health"", ""Art"", ""Biotechnology"", ""Agriculture"", ""Life Science"", ""Water Management"")","Life Science"
