"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100012725","disciplinary","","https://wodaklab.org/iRefWeb/","iRefWeb","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20104 Structural Biology_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_21 Biology","dataProvider","Public Domain","open","open","","iRefWeb is an interface to a relational database containing the latest build of the interaction Reference Index (iRefIndex) which integrates protein interaction data from ten different interaction databases: BioGRID, BIND, CORUM, DIP, HPRD, INTACT, MINT, MPPI, MPACT and OPHID."
"r3d100012726","disciplinary","","http://compsysbio.org/bacteriome/","Bacteriome.org","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20105 General Genetics_AND_21 Biology","dataProvider","Public Domain","open","open","","Bacteriome.org is a database integrating physical (protein-protein) and functional interactions within the context of an E. coli knowledgebase."
"r3d100012727","disciplinary","","https://card.mcmaster.ca/","Comprehensive Antibiotic Resistance Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_21 Biology","dataProvider_AND_serviceProvider","Copyrights_AND_Public Domain","open","open","Terms of Use for Non-Commercial, Research or Academic Reproduction and Terms of Use for Commercial or Non-Academic Organizations","A bioinformatic database of antimicrobial resistance genes, their products and associated phenotypes."
"r3d100012728","disciplinary","","http://www.pathogenomics.sfu.ca/ortholugedb/","OrtholugeDB","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_20107 Bioinformatics and Theoretical Biology_AND_204 Microbiology, Virology and Immunology_AND_21 Biology_AND_22 Medicine","dataProvider","Public Domain","open","open","","OrtholugeDB contains Ortholuge-based orthology predictions for completely sequenced bacterial and archaeal genomes. It is also a resource for reciprocal best BLAST-based ortholog predictions, in-paralog predictions (recently duplicated genes) and ortholog groups in Bacteria and Archaea. The Ortholuge method improves the specificity of high-throughput orthology prediction."
"r3d100012729","disciplinary","","https://clae.fungalgenomics.ca/","CLAE","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20104 Structural Biology_AND_20105 General Genetics_AND_202 Plant Sciences_AND_20205 Plant Biochemistry and Biophysics_AND_204 Microbiology, Virology and Immunology_AND_20403 Medical Microbiology, Molecular Infection Biology_AND_21 Biology_AND_22 Medicine","dataProvider","Public Domain","open","open","Legal Services","Formerly known as mycoCLAP, CLAE is a curated database of Characterized Lignocellulose-Active Enzymes"
"r3d100012731","disciplinary","","https://www.pathwaycommons.org/","Pathway Commons","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_21 Biology","dataProvider","Public Domain","open","open","","Pathway Commons is a convenient point of access to biological pathway information collected from public pathway databases. Information is sourced from public pathway databases and is readily searched, visualized, and downloaded. The data is freely available under the license terms of each contributing database."
"r3d100012732","disciplinary","","http://ireceptor.irmacs.sfu.ca/","iReceptor","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20103 Cell Biology_AND_20105 General Genetics_AND_204 Microbiology, Virology and Immunology_AND_20405 Immunology_AND_21 Biology_AND_22 Medicine","serviceProvider","Public Domain","open","restricted","iReceptor Documentation","A data repository for the storage and sharing of Adaptive Immune Receptor Repertoire data. Primary public repository for the iReceptor Platform and Scientific Gateway. Further URL for the repository: http://www.ireceptor.org"
"r3d100012733","disciplinary","","http://www.ymdb.ca/","The Yeast Metabolome Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_21 Biology_AND_3 Natural Sciences_AND_305 Biological Chemistry and Food Chemistry_AND_31 Chemistry","dataProvider","other","open","open","Terms of Use","The Yeast Metabolome Database (YMDB) is a manually curated database of small molecule metabolites found in or produced by Saccharomyces cerevisiae (also known as Baker’s yeast and Brewer’s yeast). This database covers metabolites described in textbooks, scientific journals, metabolic reconstructions and other electronic databases."
"r3d100012747","disciplinary","","https://gemma.msl.ubc.ca/home.html","Gemma","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_203 Zoology_AND_20306 Animal Genetics, Cell and Developmental Biology_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights","open","open_AND_restricted","Terms And Conditions","Gemma is a database for the meta-analysis, re-use and sharing of genomics data, currently primarily targeted at the analysis of gene expression profiles. Gemma contains data from thousands of public studies, referencing thousands of published papers. Users can search, access and visualize co-expression and differential expression results."
"r3d100012752","disciplinary","","https://www.benchsci.com/","BenchSCI","2 Life Sciences_AND_204 Microbiology, Virology and Immunology_AND_20405 Immunology_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights","restricted","restricted","BenchSci Terms of Use","BenchSci is a free platform designed to help biomedical research scientists quickly and easily identify validated antibodies from publications. Using various filters including techniques, tissue, cell lines, and more, scientists can find out published data along with the antibody that match specific experimental contexts within seconds. Free registration & access for academic research scientists."
"r3d100012753","disciplinary","","http://smpdb.ca/","Small Molecule Pathway Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20101 Biochemistry_AND_20103 Cell Biology_AND_20107 Bioinformatics and Theoretical Biology_AND_204 Microbiology, Virology and Immunology_AND_20401 Metabolism, Biochemistry and Genetics of Microorganisms_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","ODC","open","open","What is SMPDB?","The Small Molecule Pathway Database (SMPDB) contains small molecule pathways found in humans, which are presented visually. All SMPDB pathways include information on the relevant organs, subcellular compartments, protein cofactors, protein locations, metabolite locations, chemical structures and protein quaternary structures. Accompanying data includes detailed descriptions and references, providing an overview of the pathway, condition or processes depicted in each diagram."
"r3d100012754","disciplinary","","https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/drug-product-database.html","Health Canada Drug Product Database","2 Life Sciences_AND_205 Medicine_AND_20508 Pharmacy_AND_20509 Pharmacology_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_OGLC","open","embargoed_AND_open","Government of Canada Treaties, laws and regulations_AND_Health Canada Terms and Conditions_AND_Notice of Compliance - Drug Products","The Health Canada Drug Product Database contains product specific information on drugs approved for use in Canada. The database is managed by Health Canada and includes human pharmaceutical and biological drugs, veterinary drugs and disinfectant products. It contains approximately 15,000 products which companies have notified Health Canada as being marketed."
"r3d100012755","disciplinary","","http://bactibase.hammamilab.org/main.php","BACTIBASE","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20104 Structural Biology_AND_204 Microbiology, Virology and Immunology_AND_20403 Medical Microbiology, Molecular Infection Biology_AND_205 Medicine_AND_20505 Nutritional Sciences_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights_AND_ODC","open","open","Terms of use","BACTIBASE contains calculated or predicted physicochemical properties of bacteriocins produced by both Gram-positive and Gram-negative bacteria. The information in this database is very easy to extract and allows rapid prediction of relationships structure/function and target organisms of these peptides and therefore better exploitation of their biological activity in both the medical and food sectors."
