"id","title","isOpenAccess","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","journal.title","license"
"25388105","The Eukaryotic Pathogen Databases: a functional genomic resource integrating data from human and veterinary parasites.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"29161421","Europe PMC in 2017.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"30945202","Experimentally Validated Plant lncRNAs in EVLncRNAs Database.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"25388151","EVpedia: a community web portal for extracellular vesicles research.","N","Y","N","Y","N","Bioinformatics (Oxford, England)",NA
"31724701","Exposome-Explorer 2.0: an update incorporating candidate dietary biomarkers and dietary associations with cancer risk.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"30298402","Exploring Enzyme Evolution from Changes in Sequence, Structure, and Function.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"33270111","GENCODE 2021.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"24270792","Gene3D: Multi-domain annotations for protein sequence and comparative genome analysis.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"31733063","Genome3D: integrating a collaborative data pipeline to expand the depth and breadth of consensus protein structure annotation.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27008011","The Gene Expression Omnibus Database.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"25378336","The GOA database: gene Ontology annotation updates for 2015.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"30945200","A Walkthrough to the Use of GreeNC: The Plant lncRNA Database.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"33170268","Genome Variation Map: a worldwide collection of genome variations across multiple species.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31612961","GWAS Central: a comprehensive resource for the discovery and comparison of genotype and phenotype data from genome-wide association studies.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"26615194","GWASdb v2: an update database for human genetic variants identified by genome-wide association studies.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"29121237","Human Ageing Genomic Resources: new and updated databases.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"24077912","The Human Gene Mutation Database: building a comprehensive mutation repository for clinical and molecular genetics, diagnostic testing and personalized genomic medicine.","Y","Y","N","Y","N","Human genetics","cc by"
"33074547","Usage of the Sea Urchin Hemicentrotus pulcherrimus Database, HpBase.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"29069517","Expanded and updated data and a query pipeline for iBeetle-Base.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"30407568","ICEberg 2.0: an updated database of bacterial integrative and conjugative elements.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31114900","IEDB-AR: immune epitope database-analysis resource in 2019.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31584097","The International Genome Sample Resource (IGSR) collection of open human genomic variation resources.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"30407591","IID 2018 update: context-specific physical protein-protein interactions in human, model organisms and domesticated species.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"27903896","IMG-ABC: new features for bacterial secondary metabolism analysis and targeted biosynthetic gene cluster discovery in thousands of microbial genomes.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"25428371","The InterPro protein families database: the classification resource after 15 years.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"29145615","iPTMnet: an integrated resource for protein post-translational modification network discovery.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"27679478","Influenza Research Database: An integrated bioinformatics resource for influenza virus research.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"33125652","Navigating the Global Protein-Protein Interaction Landscape Using iRefWeb.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"30417254","RNA sequencing-based transcriptomic profiles of embryonic lens development for cataract gene discovery.","N","Y","Y","Y","Y","Human genetics",NA
"23087376","IUPHAR-DB: updated database content and new features.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"26531826","JASPAR 2016: a major expansion and update of the open-access database of transcription factor binding profiles.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33247931","KiMoSys 2.0: an upgraded database for submitting, storing and accessing experimental data for kinetic modeling. ","Y","Y","N","N","N","Database : the journal of biological databases and curation","cc by"
"26578557","LegumeIP 2.0--a platform for the study of gene function and genome evolution in legumes.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27924020","LincSNP 2.0: an updated database for linking disease-associated SNPs to human long non-coding RNAs and their TFBSs.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"25398900","MBGD update 2015: microbial genome database for flexible ortholog analysis utilizing a diverse set of genomic data.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"31722416","MEGARes 2.0: a database for classification of antimicrobial drug, biocide and metal resistance determinants in metagenomic sequence data.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"23109552","MetaboLights--an open-access general-purpose repository for metabolomics studies and associated meta-data.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"29077942","MetalPDB in 2018: a database of metal sites in biological macromolecular structures.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27899624","MicroScope in 2017: an expanding and evolving integrated resource for community expertise of microbial genomes.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"31504780","miRDB: an online database for prediction of functional microRNA targets.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"28439836","Prediction of miRNA-mRNA Interactions Using miRGate.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"24243848","miRNEST 2.0: a database of plant and animal microRNAs.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31691816","miRPathDB 2.0: a novel release of the miRNA Pathway Dictionary Database.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"25055920","miRWalk database for miRNA-target interactions.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"29668970","MitoFish and MiFish Pipeline: A Mitochondrial Genome Database of Fish with an Analysis Pipeline for Environmental DNA Metabarcoding.","Y","Y","Y","Y","Y","Molecular biology and evolution","cc by"
"26432830","MitoMiner v3.1, an update on the mitochondrial proteomics database.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"26919060","MSeqDR: A Centralized Knowledge Repository and Bioinformatics Web Resource to Facilitate Genomic Investigations in Mitochondrial Disease.","N","Y","N","Y","N","Human mutation",NA
"26302176","Finding mouse models of human lymphomas and leukemia's using the Jackson laboratory mouse tumor biology database.","N","Y","N","N","N","Experimental and molecular pathology",NA
"29106611","mVOC 2.0: a database of microbial volatiles.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"25593349","The neXtProt knowledgebase on human proteins: current status.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27794041","NGSmethDB 2017: enhanced methylomes and differential methylation.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"29106550","The OMA orthology database in 2018: retrieving evolutionary relationships among all domains of life through richer web and programmatic interfaces.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"28053164","The Papillomavirus Episteme: a major update to the papillomavirus sequence database.","Y","Y","N","Y","N","Nucleic acids research",NA
"27613420","PCDDB: new developments at the Protein Circular Dichroism Data Bank.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"27789697","Protein Data Bank Japan (PDBj): updated user interfaces, resource description framework, analysis tools for large structures.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"27987177","Plant Genome Duplication Database.","N","Y","N","N","N","Methods in molecular biology (Clifton, N.J.)",NA
"30371818","piRBase: a comprehensive database of piRNA sequences.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"32679723","Comparative Assessment of Protein Kinase Inhibitors in Public Databases and in PKIDB. ","Y","Y","N","Y","Y","Molecules (Basel, Switzerland)","cc by"
"30496475","PlanMine 3.0-improvements to a mineable resource of flatworm biology and biodiversity.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31680153","Plant Reactome: a knowledgebase and resource for comparative pathway analysis.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27987171","A Guide to the PLAZA 3.0 Plant Comparative Genomic Database.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"24163105","PolymiRTS Database 3.0: linking polymorphisms in microRNAs and their target sites with human diseases and biological pathways.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"29156057","PRGdb 3.0: a comprehensive platform for prediction and analysis of plant disease resistance genes.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"31665479","ProteomicsDB: a multi-omics and multi-organism resource for life science research.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"34826364","Illustrative Tutorials for ProThermDB: Thermodynamic Database for Proteins and Mutants.","N","Y","N","N","N","Current protocols",NA
"33313828","PSORTdb 4.0: expanded and redesigned bacterial and archaeal protein subcellular localization database incorporating new secondary localizations.","Y","Y","N","N","N","Nucleic acids research","cc by"
"25361965","PTMcode v2: a resource for functional associations of post-translational modifications within and between proteins.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"27899586","R-loopDB: a database for R-loop forming sequences (RLFS) and R-loops.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"32009518","RATEmiRs: the rat atlas of tissue-specific and enriched miRNAs for discerning baseline expression exclusivity of candidate biomarkers.","N","Y","N","Y","Y","RNA biology",NA
"24175918","RegPrecise 3.0--a resource for genome-scale exploration of transcriptional regulation in bacteria.","Y","Y","N","Y","N","BMC genomics","cc by"
"30053264","Updates to the RNA mapping database (RMDB), version 2.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33952332","SANCDB: an update on South African natural compounds and their readily available analogs.","Y","Y","N","Y","N","Journal of cheminformatics","cc by"
"25300483","sc-PDB: a 3D-database of ligandable binding sites--10 years on.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"25392407","SEVA 2.0: an update of the Standard European Vector Architecture for de-/re-construction of bacterial functionalities.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"25501940","Using the structure-function linkage database to characterize functional domains in enzymes.","N","Y","N","N","N","Current protocols in bioinformatics",NA
"28654729","SIGNOR: A Database of Causal Relationships Between Biological Entities-A Short Guide to Searching and Browsing.","N","Y","N","N","N","Current protocols in bioinformatics",NA
"24293649","The SILVA and ""All-species Living Tree Project (LTP)"" taxonomic frameworks.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"28110602","SITEX 2.0: Projections of protein functional sites on eukaryotic genes. Extension with orthologous genes.","N","Y","N","N","N","Journal of bioinformatics and computational biology",NA
"29156309","Recent development of computational resources for new antibiotics discovery.","N","Y","N","Y","N","Current opinion in microbiology",NA
"26578591","SomamiR 2.0: a database of cancer somatic mutations altering microRNA-ceRNA interactions.","Y","Y","N","Y","N","Nucleic acids research","cc by"
