"id","title","agency"
"26553799","DASHR: database of small human noncoding RNAs.","NIA NIH HHS"
"33151284","DBAASP v3: database of antimicrobial/cytotoxic activity and structure of peptides as a resource for development of new therapeutics.","NIAID NIH HHS"
"33151284","DBAASP v3: database of antimicrobial/cytotoxic activity and structure of peptides as a resource for development of new therapeutics.","International Science and Technology Center"
"33151284","DBAASP v3: database of antimicrobial/cytotoxic activity and structure of peptides as a resource for development of new therapeutics.","NIAID NIH HHS"
"33151284","DBAASP v3: database of antimicrobial/cytotoxic activity and structure of peptides as a resource for development of new therapeutics.","National Institute of Allergy and Infectious Diseases"
"33151284","DBAASP v3: database of antimicrobial/cytotoxic activity and structure of peptides as a resource for development of new therapeutics.","National Institute of Allergy and Infectious Diseases"
"25030112","DBSecSys: a database of Burkholderia mallei secretion systems.",NA
"25477381","The DDBJ Japanese Genotype-phenotype Archive for genetic and phenotypic human data.",NA
"30774152","Using the Dietary Supplement Label Database to Identify Potentially Harmful Dietary Supplement Ingredients.","Intramural NIH HHS"
"33436076","The Dfam community resource of transposable element families, sequence models, and genome annotations.","NHGRI NIH HHS"
"33436076","The Dfam community resource of transposable element families, sequence models, and genome annotations.","National Human Genome Research Institute"
"33436076","The Dfam community resource of transposable element families, sequence models, and genome annotations.","NHGRI NIH HHS"
"33436076","The Dfam community resource of transposable element families, sequence models, and genome annotations.","NHGRI NIH HHS"
"33436076","The Dfam community resource of transposable element families, sequence models, and genome annotations.","NHGRI NIH HHS"
"33436076","The Dfam community resource of transposable element families, sequence models, and genome annotations.","National Human Genome Research Institute"
"23093601","DoriC 5.0: an updated database of oriC regions in both bacterial and archaeal genomes.",NA
"22135288","Dr.VIS: a database of human disease-related viral integration sites.",NA
"31713622","New developments on the Encyclopedia of DNA Elements (ENCODE) data portal.","NHGRI NIH HHS"
"31713622","New developments on the Encyclopedia of DNA Elements (ENCODE) data portal.","National Institutes of Health"
"31713622","New developments on the Encyclopedia of DNA Elements (ENCODE) data portal.","National Human Genome Research Institute"
"23193273","EPD and EPDnew, high-quality promoter resources in the next-generation sequencing era.","Swiss National Science Foundation"
"25708775","EXPath: a database of comparative expression analysis inferring metabolic pathways for plants.",NA
"27515742","EnhancerAtlas: a resource for enhancer annotation and analysis in 105 human cell/tissue types.","NEI NIH HHS"
"27515742","EnhancerAtlas: a resource for enhancer annotation and analysis in 105 human cell/tissue types.","NIGMS NIH HHS"
"27515742","EnhancerAtlas: a resource for enhancer annotation and analysis in 105 human cell/tissue types.","NIGMS NIH HHS"
"27515742","EnhancerAtlas: a resource for enhancer annotation and analysis in 105 human cell/tissue types.","NHGRI NIH HHS"
"27515742","EnhancerAtlas: a resource for enhancer annotation and analysis in 105 human cell/tissue types.","NEI NIH HHS"
"27515742","EnhancerAtlas: a resource for enhancer annotation and analysis in 105 human cell/tissue types.","NIGMS NIH HHS"
"24316576","Ensembl 2014.","NHGRI NIH HHS"
"24316576","Ensembl 2014.","NCRR NIH HHS"
"24316576","Ensembl 2014.","Biotechnology and Biological Sciences Research Council"
"24316576","Ensembl 2014.","Biotechnology and Biological Sciences Research Council"
"24316576","Ensembl 2014.","NHGRI NIH HHS"
"24316576","Ensembl 2014.","NICHD NIH HHS"
"24316576","Ensembl 2014.","Wellcome Trust"
"24316576","Ensembl 2014.","Biotechnology and Biological Sciences Research Council"
"24316576","Ensembl 2014.","Biotechnology and Biological Sciences Research Council"
"24316576","Ensembl 2014.","Wellcome Trust"
"24316576","Ensembl 2014.","Biotechnology and Biological Sciences Research Council"
"24316576","Ensembl 2014.","Biotechnology and Biological Sciences Research Council"
"24316576","Ensembl 2014.","NICHD NIH HHS"
"24316576","Ensembl 2014.","NCRR NIH HHS"
"24316576","Ensembl 2014.","NHGRI NIH HHS"
"24316576","Ensembl 2014.","Wellcome Trust"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Biotechnology and Biological Sciences Research Council"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Biotechnology and Biological Sciences Research Council"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Wellcome Trust"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Biotechnology and Biological Sciences Research Council"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Biotechnology and Biological Sciences Research Council"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Biotechnology and Biological Sciences Research Council"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Biotechnology and Biological Sciences Research Council"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Biotechnology and Biological Sciences Research Council"
"24163254","Ensembl Genomes 2013: scaling up access to genome-wide data.","Wellcome Trust"
"21989406","ExoCarta 2012: database of exosomal proteins, RNA and lipids.",NA
"30407557","Update of the FANTOM web resource: expansion to provide additional transcriptome atlases.","Japan Society for the Promotion of Science"
"30407557","Update of the FANTOM web resource: expansion to provide additional transcriptome atlases.","Japan Society for the Promotion of Science"
"27924022","Expanded national database collection and data coverage in the FINDbase worldwide database for clinically relevant genomic variation allele frequencies.",NA
"26935103","FlyBase portals to human disease research using Drosophila models.","Medical Research Council"
"26935103","FlyBase portals to human disease research using Drosophila models.","NHGRI NIH HHS"
"22067456","FlyRNAi.org--the database of the Drosophila RNAi screening center: 2012 update.","NIH HHS"
"22067456","FlyRNAi.org--the database of the Drosophila RNAi screening center: 2012 update.","NIAID NIH HHS"
"22067456","FlyRNAi.org--the database of the Drosophila RNAi screening center: 2012 update.","NIGMS NIH HHS"
"33539890","FunCoup 5: Functional Association Networks in All Domains of Life, Supporting Directed Links and Tissue-Specificity.","Vetenskapsrådet"
"24247530","Addition of a breeding database in the Genome Database for Rosaceae.",NA
"21917859","GETPrime: a gene- or transcript-specific primer database for quantitative real-time PCR.",NA
"24137012","The Global Genome Biodiversity Network (GGBN) Data Portal.",NA
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","Alzheimers Research UK"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","NIGMS NIH HHS"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","Wellcome Trust"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","NHGRI NIH HHS"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","Medical Research Council"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","British Heart Foundation"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","Parkinson's UK"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","NIGMS NIH HHS"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","NCATS NIH HHS"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","Alzheimers Research UK"
"27899567","Expansion of the Gene Ontology knowledgebase and resources.","NHGRI NIH HHS"
"30357420","Genomes OnLine database (GOLD) v.7: updates and new features.","Department of Energy Joint Genome Institute"
"29155946","GPCRdb in 2018: adding GPCR structure models and ligands.","Lundbeck Foundation"
"29155946","GPCRdb in 2018: adding GPCR structure models and ligands.","European Research Council"
"24931982","GRASP: analysis of genotype-phenotype results from 1390 genome-wide association studies and corresponding open access database.","Intramural NIH HHS"
"33231677","GTRD: an integrated view of transcription regulation.","Ministry of Science and Higher Education of the Russian Federation"
"33231677","GTRD: an integrated view of transcription regulation.","Russian Science Foundation"
"33231677","GTRD: an integrated view of transcription regulation.","Russian Science Foundation"
"31559014","A curated transcriptome dataset collection to investigate inborn errors of immunity.",NA
"24163257","The mouse Gene Expression Database (GXD): 2014 update.","NICHD NIH HHS"
"24163257","The mouse Gene Expression Database (GXD): 2014 update.","NCI NIH HHS"
"24163257","The mouse Gene Expression Database (GXD): 2014 update.","NICHD NIH HHS"
"23193287","GenBank.","Intramural NIH HHS"
"26476458","GlyTouCan 1.0--The international glycan structure repository.","NIGMS NIH HHS"
